Id,Time(seconds),Time(text),Latitude,Longitude,FlightMode,Altitude(feet),Altitude(meters),VpsAltitude(feet),VpsAltitude(meters),HSpeed(mph),HSpeed(m/s),GpsSpeed(mph),GpsSpeed(m/s),HomeDistance(feet),HomeDistance(meters),HomeLatitude,HomeLongitude,GpsCount,GpsLevel,BatteryPower(%),BatteryVoltage,BatteryVoltageDeviation,BatteryCell1Voltage,BatteryCell2Voltage,BatteryCell3Voltage,VelocityX,VelocityY,VelocityZ,Pitch,Roll,Yaw,Yaw(360),RcAileron,RcElevator,RcGyro,RcRudder,RcThrottle,NonGpsError,GoHomeStatus,AppTip,AppWarning,AppMessage
568,576.1,9m 36.1s,38.95685119,-95.27490082,P-GPS,3.6,1.1,6.6,2.0,0.0,0.0,0.0,0.0,17.7,5.4,38.95689271,-95.27493322,19,5,57,11.386,0.008,3.799,3.796,3.791,0,0,-0.7,-2.5,0,-174.3,185.7,1024,1024,1024,1024,1267,,,,,
569,576.2,9m 36.2s,38.95685138,-95.27490089,P-GPS,3.9,1.2,6.6,2.0,0.0,0.0,0.0,0.0,17.6,5.4,38.95689271,-95.27493322,19,5,57,11.386,0.008,3.799,3.796,3.791,0,0,-0.7,-3,0.4,-174.3,185.7,1024,1024,1024,1024,1267,,,,,
570,576.3,9m 36.3s,38.9568515,-95.27490095,P-GPS,3.9,1.2,6.9,2.1,0.0,0.0,1.1,0.5,17.6,5.4,38.95689271,-95.27493322,19,5,57,11.386,0.008,3.799,3.796,3.791,0,0,-0.5,-3.1,0.3,-174.3,185.7,1024,1024,1024,1024,1275,,,,,
571,576.4,9m 36.4s,38.95685166,-95.27490103,P-GPS,3.9,1.2,6.9,2.1,0.0,0.0,0.0,0.0,17.5,5.3,38.95689271,-95.27493322,19,5,57,11.386,0.008,3.799,3.796,3.791,0,0,-0.3,-2.8,0.1,-174.3,185.7,1024,1024,1024,1024,1293,,,,,
572,576.5,9m 36.5s,38.95685175,-95.27490108,P-GPS,3.9,1.2,6.9,2.1,0.0,0.0,0.0,0.0,17.5,5.3,38.95689271,-95.27493322,19,5,57,11.386,0.008,3.799,3.796,3.791,0,0,-0.2,-2.6,0.2,-174.3,185.7,1024,1024,1024,1024,1293,,,,,
573,576.6,9m 36.6s,38.95685186,-95.27490117,P-GPS,4.3,1.3,7.2,2.2,0.0,0.0,0.0,0.0,17.5,5.3,38.95689271,-95.27493322,19,5,57,11.386,0.008,3.799,3.796,3.791,0,0,-0.2,-2.4,0.2,-174.3,185.7,1024,1024,1024,1024,1294,,,,,
574,576.7,9m 36.7s,38.95685191,-95.27490127,P-GPS,4.3,1.3,7.2,2.2,0.0,0.0,0.0,0.0,17.4,5.3,38.95689271,-95.27493322,19,5,57,11.386,0.008,3.799,3.796,3.791,0,0,-0.3,-2.6,0,-174.2,185.8,1024,1024,1024,1024,1308,,,,,
575,576.8,9m 36.8s,38.95685196,-95.27490138,P-GPS,4.3,1.3,7.5,2.3,0.0,0.0,0.0,0.0,17.4,5.3,38.95689271,-95.27493322,19,5,57,11.386,0.008,3.799,3.796,3.791,0,0,-0.4,-2.7,0,-174.2,185.8,1024,1024,1024,1024,1302,,,,,
576,576.9,9m 36.9s,38.95685199,-95.27490149,P-GPS,4.6,1.4,7.5,2.3,0.0,0.0,0.0,0.0,17.4,5.3,38.95689271,-95.27493322,19,5,57,11.386,0.008,3.799,3.796,3.791,0,0,-0.5,-2.7,0,-174.2,185.8,1024,1024,1024,1024,1301,,,,,
577,577,9m 37s,38.95685201,-95.2749016,P-GPS,4.6,1.4,7.9,2.4,0.0,0.0,0.0,0.0,17.4,5.3,38.95689271,-95.27493322,19,5,57,11.386,0.008,3.799,3.796,3.791,0,0,-0.5,-2.6,-0.1,-174.2,185.8,1024,1024,1024,1024,1262,,,,,
578,577.1,9m 37.1s,38.95685202,-95.27490171,P-GPS,4.9,1.5,7.9,2.4,0.0,0.0,1.1,0.5,17.3,5.3,38.95689271,-95.27493322,19,5,57,11.386,0.008,3.799,3.796,3.791,0,0,-0.5,-2.8,-0.1,-174.2,185.8,1024,1024,1024,1024,1057,,,,,
579,577.2,9m 37.2s,38.95685202,-95.27490183,P-GPS,5.2,1.6,8.2,2.5,0.0,0.0,1.1,0.5,17.3,5.3,38.95689271,-95.27493322,19,5,57,11.386,0.008,3.799,3.796,3.791,0,0,-0.5,-2.8,-0.4,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
580,577.3,9m 37.3s,38.95685201,-95.27490194,P-GPS,5.2,1.6,8.5,2.6,0.0,0.0,1.1,0.5,17.3,5.3,38.95689271,-95.27493322,19,5,57,11.386,0.008,3.799,3.796,3.791,0,0,-0.4,-2.6,-0.6,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
581,577.4,9m 37.4s,38.95685197,-95.27490206,P-GPS,5.2,1.6,8.5,2.6,0.0,0.0,0.0,0.0,17.3,5.3,38.95689271,-95.27493322,19,5,57,11.386,0.008,3.799,3.796,3.791,0,0,-0.2,-2.3,-0.7,-174.4,185.6,1024,1024,1024,1024,1024,,,,,
582,577.5,9m 37.5s,38.95685193,-95.27490216,P-GPS,5.6,1.7,8.5,2.6,0.0,0.0,1.1,0.5,17.3,5.3,38.95689271,-95.27493322,19,5,57,11.386,0.008,3.799,3.796,3.791,0,0,0,-1.9,-0.4,-174.4,185.6,1024,1024,1024,1024,1024,,,,,
583,577.6,9m 37.6s,38.95685189,-95.27490221,P-GPS,5.6,1.7,8.5,2.6,0.0,0.0,0.0,0.0,17.3,5.3,38.95689271,-95.27493322,19,5,57,11.386,0.008,3.799,3.796,3.791,0,0,0,-2,-0.4,-174.4,185.6,1024,1024,1024,1024,1024,,,,,
584,577.7,9m 37.7s,38.95685186,-95.27490226,P-GPS,5.2,1.6,8.5,2.6,0.0,0.0,0.0,0.0,17.3,5.3,38.95689271,-95.27493322,19,5,57,11.386,0.008,3.799,3.796,3.791,0,0,0,-2,-0.7,-174.3,185.7,1203,1024,1024,1024,1024,,,,,
585,577.8,9m 37.8s,38.95685185,-95.27490228,P-GPS,5.2,1.6,8.5,2.6,0.0,0.0,0.0,0.0,17.3,5.3,38.95689271,-95.27493322,19,5,57,11.393,0.01,3.803,3.797,3.793,0,0,0,-2.3,-0.8,-174.4,185.6,1274,1024,1024,1024,1024,,,,,
586,577.9,9m 37.9s,38.95685185,-95.27490231,P-GPS,5.2,1.6,8.9,2.7,0.0,0.0,0.0,0.0,17.3,5.3,38.95689271,-95.27493322,19,5,57,11.393,0.01,3.803,3.797,3.793,0,0,0,-2.2,0.4,-174.3,185.7,1287,1024,1024,1024,1024,,,,,
587,578,9m 38s,38.95685183,-95.27490235,P-GPS,5.2,1.6,8.9,2.7,0.0,0.0,0.0,0.0,17.3,5.3,38.95689271,-95.27493322,19,5,57,11.393,0.01,3.803,3.797,3.793,0,0,0,-2.1,2,-174.3,185.7,1289,1024,1024,1024,1024,,,,,
588,578.1,9m 38.1s,38.95685182,-95.27490246,P-GPS,5.2,1.6,8.9,2.7,0.0,0.0,1.1,0.5,17.3,5.3,38.95689271,-95.27493322,19,5,57,11.393,0.01,3.803,3.797,3.793,0,0,0,-2.3,2.7,-174.4,185.6,1304,1024,1024,1024,1024,,,,,
589,578.2,9m 38.2s,38.95685182,-95.27490262,P-GPS,5.2,1.6,8.9,2.7,0.0,0.0,0.0,0.0,17.3,5.3,38.95689271,-95.27493322,19,5,57,11.393,0.01,3.803,3.797,3.793,0,-0.1,0,-2.3,2.7,-174.4,185.6,1327,1024,1024,1024,1024,,,,,
590,578.3,9m 38.3s,38.95685183,-95.27490284,P-GPS,5.2,1.6,8.9,2.7,0.4,0.2,0.0,0.0,17.2,5.3,38.95689271,-95.27493322,19,5,57,11.393,0.01,3.803,3.797,3.793,0,-0.2,0,-2.3,3,-174.5,185.5,1344,1024,1024,1024,1024,,,,,
591,578.4,9m 38.4s,38.95685184,-95.27490313,P-GPS,5.2,1.6,8.9,2.7,0.4,0.2,0.0,0.0,17.2,5.2,38.95689271,-95.27493322,19,5,57,11.393,0.01,3.803,3.797,3.793,0,-0.2,0,-2.4,3.6,-174.4,185.6,1376,1024,1024,1024,1024,,,,,
592,578.5,9m 38.5s,38.95685185,-95.27490351,P-GPS,5.2,1.6,8.9,2.7,0.7,0.3,1.1,0.5,17.1,5.2,38.95689271,-95.27493322,19,5,57,11.393,0.01,3.803,3.797,3.793,0,-0.3,0,-2.4,4.1,-174.3,185.7,1415,1024,1024,1024,1024,,,,,
593,578.6,9m 38.6s,38.95685184,-95.274904,P-GPS,5.2,1.6,8.9,2.7,0.7,0.3,0.0,0.0,17.1,5.2,38.95689271,-95.27493322,19,5,57,11.393,0.01,3.803,3.797,3.793,0,-0.3,0,-2.4,5.3,-174.4,185.6,1415,1024,1024,1024,1024,,,,,
594,578.7,9m 38.7s,38.95685182,-95.27490459,P-GPS,5.2,1.6,8.9,2.7,0.9,0.4,1.5,0.7,17.0,5.2,38.95689271,-95.27493322,19,5,57,11.393,0.01,3.803,3.797,3.793,0,-0.4,0,-2.3,6.3,-174.3,185.7,1415,1024,1024,1024,1024,,,,,
595,578.8,9m 38.8s,38.95685177,-95.27490535,P-GPS,5.2,1.6,8.9,2.7,1.3,0.6,1.1,0.5,16.9,5.2,38.95689271,-95.27493322,19,5,57,11.412,0.008,3.808,3.804,3.8,0,-0.6,0,-2.3,6.8,-174.4,185.6,1414,1024,1024,1024,1024,,,,,
596,578.9,9m 38.9s,38.95685175,-95.27490623,P-GPS,5.2,1.6,8.9,2.7,1.6,0.7,1.5,0.7,16.8,5.1,38.95689271,-95.27493322,19,5,57,11.412,0.008,3.808,3.804,3.8,0,-0.7,0,-2.3,7.1,-174.3,185.7,1402,1024,1024,1024,1024,,,,,
597,579,9m 39s,38.95685167,-95.27490728,P-GPS,5.2,1.6,8.9,2.7,1.8,0.8,2.1,0.9,16.7,5.1,38.95689271,-95.27493322,19,5,57,11.412,0.008,3.808,3.804,3.8,0,-0.8,0,-2.1,7.3,-174.2,185.8,1400,1024,1024,1024,1024,,,,,
598,579.1,9m 39.1s,38.95685161,-95.27490845,P-GPS,5.2,1.6,8.9,2.7,2.0,0.9,2.1,0.9,16.6,5.0,38.95689271,-95.27493322,19,5,57,11.412,0.008,3.808,3.804,3.8,0,-0.9,0,-2.1,7.5,-174.2,185.8,1402,1024,1024,1024,1024,,,,,
599,579.2,9m 39.2s,38.95685151,-95.27490978,P-GPS,5.2,1.6,8.9,2.7,2.2,1.0,2.4,1.1,16.4,5.0,38.95689271,-95.27493322,19,5,57,11.412,0.008,3.808,3.804,3.8,0.1,-1,0,-2.2,7.1,-174.2,185.8,1380,1024,1024,1024,1024,,,,,
600,579.3,9m 39.3s,38.95685144,-95.27491123,P-GPS,5.2,1.6,8.9,2.7,2.5,1.1,2.8,1.3,16.3,5.0,38.95689271,-95.27493322,19,5,57,11.412,0.008,3.808,3.804,3.8,0.1,-1.1,0,-2.2,7,-174.2,185.8,1203,1024,1024,1024,1024,,,,,
601,579.4,9m 39.4s,38.95685131,-95.27491279,P-GPS,5.2,1.6,8.9,2.7,2.7,1.2,2.8,1.3,16.2,4.9,38.95689271,-95.27493322,19,5,57,11.412,0.008,3.808,3.804,3.8,0.1,-1.2,0,-2.3,6.8,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
602,579.5,9m 39.5s,38.95685122,-95.27491445,P-GPS,5.2,1.6,8.9,2.7,2.7,1.2,3.0,1.3,16.0,4.9,38.95689271,-95.27493322,19,5,57,11.412,0.008,3.808,3.804,3.8,0.1,-1.3,0,-2.4,3.4,-174.1,185.9,1024,1024,1024,1024,1024,,,,,
603,579.6,9m 39.6s,38.95685105,-95.27491619,P-GPS,5.6,1.7,8.5,2.6,3.1,1.4,3.4,1.5,15.9,4.9,38.95689271,-95.27493322,19,5,57,11.412,0.008,3.808,3.804,3.8,0.1,-1.4,0,-2.3,-1.9,-173.9,186.1,1024,1024,1024,1024,1024,,,,,
604,579.7,9m 39.7s,38.9568509,-95.27491791,P-GPS,5.6,1.7,8.5,2.6,2.9,1.3,3.4,1.5,15.9,4.8,38.95689271,-95.27493322,19,5,57,11.412,0.008,3.808,3.804,3.8,0.1,-1.3,0,-2.4,-10.4,-173.8,186.2,1024,1024,1024,1024,1024,,,,,
605,579.8,9m 39.8s,38.95685065,-95.27491945,P-GPS,5.2,1.6,8.5,2.6,2.5,1.1,3.4,1.5,15.8,4.8,38.95689271,-95.27493322,19,5,57,11.412,0.008,3.808,3.804,3.8,0.1,-1.1,0,-1.9,-14,-173.8,186.2,1024,1330,1024,1024,1024,,,,,
606,579.9,9m 39.9s,38.95685042,-95.2749207,P-GPS,5.2,1.6,8.5,2.6,1.8,0.8,2.8,1.3,15.8,4.8,38.95689271,-95.27493322,19,5,57,11.412,0.008,3.808,3.804,3.8,0.1,-0.8,0,-2.1,-13.7,-173.8,186.2,1024,1414,1024,1024,1024,,,,,
607,580,9m 40s,38.95685014,-95.27492149,P-GPS,5.2,1.6,8.5,2.6,1.3,0.6,2.1,0.9,15.9,4.8,38.95689271,-95.27493322,19,5,57,11.412,0.008,3.808,3.804,3.8,0,-0.6,0,-4.6,-4.5,-173.9,186.1,1024,1433,1024,1024,1024,,,,,
608,580.1,9m 40.1s,38.95684987,-95.27492209,P-GPS,5.2,1.6,8.5,2.6,1.3,0.6,1.5,0.7,15.9,4.9,38.95689271,-95.27493322,19,5,57,11.412,0.008,3.808,3.804,3.8,0,-0.6,0,-7.2,-3.2,-173.9,186.1,1024,1437,1024,1024,1024,,,,,
609,580.2,9m 40.2s,38.95684954,-95.27492246,P-GPS,5.2,1.6,8.5,2.6,1.3,0.6,1.5,0.7,16.0,4.9,38.95689271,-95.27493322,19,5,57,11.412,0.008,3.808,3.804,3.8,0,-0.6,0,-9,-2.4,-174,186,1024,1437,1024,1024,1024,,,,,
610,580.3,9m 40.3s,38.95684914,-95.27492283,P-GPS,5.2,1.6,8.5,2.6,1.6,0.7,1.5,0.7,16.2,4.9,38.95689271,-95.27493322,19,5,57,11.412,0.008,3.808,3.804,3.8,-0.1,-0.7,0,-10,-2.2,-173.9,186.1,1024,1438,1024,1024,1024,,,,,
611,580.4,9m 40.4s,38.95684866,-95.27492311,P-GPS,5.6,1.7,8.5,2.6,1.5,0.7,1.5,0.7,16.3,5.0,38.95689271,-95.27493322,19,5,57,11.412,0.008,3.808,3.804,3.8,-0.3,-0.6,0,-10.5,-2,-173.9,186.1,1000,1437,1024,1024,1024,,,,,
612,580.5,9m 40.5s,38.95684806,-95.27492344,P-GPS,5.6,1.7,8.5,2.6,1.4,0.6,1.5,0.7,16.5,5.0,38.95689271,-95.27493322,19,5,57,11.412,0.008,3.808,3.804,3.8,-0.4,-0.5,0,-11,-2,-174,186,994,1437,1024,1024,1024,,,,,
613,580.6,9m 40.6s,38.95684736,-95.2749237,P-GPS,5.6,1.7,8.5,2.6,1.4,0.6,1.5,0.7,16.8,5.1,38.95689271,-95.27493322,19,5,57,11.412,0.008,3.808,3.804,3.8,-0.5,-0.4,0,-11.2,-2.1,-174,186,995,1438,1024,1024,1024,,,,,
614,580.7,9m 40.7s,38.95684653,-95.274924,P-GPS,5.6,1.7,8.5,2.6,1.8,0.8,2.1,0.9,17.1,5.2,38.95689271,-95.27493322,19,5,57,11.412,0.008,3.808,3.804,3.8,-0.7,-0.4,0,-11.4,-2.1,-174,186,995,1437,1024,1024,1024,,,,,
615,580.8,9m 40.8s,38.9568456,-95.27492421,P-GPS,5.6,1.7,8.5,2.6,1.9,0.9,2.1,0.9,17.4,5.3,38.95689271,-95.27493322,19,5,57,11.412,0.008,3.808,3.804,3.8,-0.8,-0.3,0,-11.5,-2,-174.1,185.9,995,1438,1024,1024,1024,,,,,
616,580.9,9m 40.9s,38.95684452,-95.27492445,P-GPS,5.6,1.7,8.9,2.7,2.3,1.0,2.6,1.2,17.8,5.4,38.95689271,-95.27493322,19,5,57,11.412,0.008,3.808,3.804,3.8,-1,-0.3,0,-11.7,-2,-174.1,185.9,995,1439,1024,1024,1024,,,,,
617,581,9m 41s,38.95684336,-95.27492459,P-GPS,5.6,1.7,8.9,2.7,2.6,1.1,2.8,1.3,18.2,5.5,38.95689271,-95.27493322,19,5,57,11.412,0.008,3.808,3.804,3.8,-1.1,-0.3,0,-11.7,-1.9,-174.1,185.9,997,1457,1024,1024,1024,,,,,
618,581.1,9m 41.1s,38.95684205,-95.27492476,P-GPS,5.6,1.7,8.5,2.6,2.8,1.2,3.2,1.4,18.6,5.7,38.95689271,-95.27493322,19,5,57,11.412,0.008,3.808,3.804,3.8,-1.2,-0.3,0,-11.8,-1.6,-174.1,185.9,998,1460,1024,1024,1024,,,,,
619,581.2,9m 41.2s,38.95684067,-95.27492483,P-GPS,5.6,1.7,8.5,2.6,2.8,1.2,3.4,1.5,19.1,5.8,38.95689271,-95.27493322,19,5,57,11.412,0.008,3.808,3.804,3.8,-1.4,-0.3,0,-12.4,-1.5,-174.1,185.9,1003,1451,1024,1024,1024,,,,,
620,581.3,9m 41.3s,38.95683913,-95.27492492,P-GPS,5.6,1.7,8.5,2.6,3.4,1.5,3.7,1.6,19.7,6.0,38.95689271,-95.27493322,19,5,57,11.412,0.008,3.808,3.804,3.8,-1.5,-0.3,0,-12.7,-1.4,-174.1,185.9,1012,1350,1024,1024,1024,,,,,
621,581.4,9m 41.4s,38.95683752,-95.2749249,P-GPS,5.6,1.7,8.9,2.7,3.6,1.6,3.8,1.7,20.3,6.2,38.95689271,-95.27493322,19,5,57,11.412,0.008,3.808,3.804,3.8,-1.6,-0.2,0,-12.3,-1.3,-174.2,185.8,1024,1140,1024,1024,1024,,,,,
622,581.5,9m 41.5s,38.95683574,-95.27492492,P-GPS,5.6,1.7,8.9,2.7,4.1,1.8,4.2,1.9,20.9,6.4,38.95689271,-95.27493322,19,5,57,11.412,0.008,3.808,3.804,3.8,-1.8,-0.3,0,-9.6,-1.2,-174.1,185.9,1024,1024,1024,1024,1024,,,,,
623,581.6,9m 41.6s,38.95683391,-95.2749248,P-GPS,5.6,1.7,8.9,2.7,4.3,1.9,4.4,2.0,21.6,6.6,38.95689271,-95.27493322,19,5,57,11.412,0.008,3.808,3.804,3.8,-1.9,-0.3,0,-6.2,-1.2,-174.1,185.9,1024,1024,1024,1024,1024,,,,,
624,581.7,9m 41.7s,38.956832,-95.27492473,P-GPS,5.6,1.7,8.9,2.7,4.3,1.9,4.5,2.0,22.3,6.8,38.95689271,-95.27493322,19,5,57,11.412,0.008,3.808,3.804,3.8,-1.9,-0.3,0,0.8,-0.9,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
625,581.8,9m 41.8s,38.95683017,-95.27492453,P-GPS,5.6,1.7,8.9,2.7,4.3,1.9,4.6,2.1,22.9,7.0,38.95689271,-95.27493322,19,5,57,11.405,0.009,3.806,3.802,3.797,-1.9,-0.3,0,11.8,-1.5,-174.4,185.6,1004,1024,1024,1024,1024,,,,,
626,581.9,9m 41.9s,38.95682852,-95.27492435,P-GPS,5.2,1.6,8.9,2.7,3.6,1.6,4.5,2.0,23.6,7.2,38.95689271,-95.27493322,19,5,57,11.405,0.009,3.806,3.802,3.797,-1.6,-0.2,0.1,14.9,-1.4,-174.5,185.5,831,1024,1024,1024,1024,,,,,
627,582,9m 42s,38.95682726,-95.27492407,P-GPS,5.2,1.6,8.9,2.7,2.7,1.2,3.7,1.6,24.0,7.3,38.95689271,-95.27493322,19,5,57,11.405,0.009,3.806,3.802,3.797,-1.2,-0.1,0.1,15.5,-1.3,-174.6,185.4,724,1024,1024,1024,1024,,,,,
628,582.1,9m 42.1s,38.95682628,-95.2749238,P-GPS,5.2,1.6,8.9,2.7,2.2,1.0,2.8,1.3,24.4,7.4,38.95689271,-95.27493322,19,5,57,11.405,0.009,3.806,3.802,3.797,-1,-0.1,0.1,5.3,-1.7,-174.4,185.6,651,916,1024,1024,1024,,,,,
629,582.2,9m 42.2s,38.95682564,-95.27492347,P-GPS,5.2,1.6,8.9,2.7,1.8,0.8,2.1,0.9,24.6,7.5,38.95689271,-95.27493322,19,5,57,11.405,0.009,3.806,3.802,3.797,-0.8,-0.1,0,1.5,-3.4,-174.3,185.7,622,868,1024,1024,1024,,,,,
630,582.3,9m 42.3s,38.95682505,-95.27492312,P-GPS,5.2,1.6,9.2,2.8,2.0,0.9,2.1,0.9,24.8,7.6,38.95689271,-95.27493322,19,5,57,11.405,0.009,3.806,3.802,3.797,-0.9,0,0,0.8,-5.3,-174.2,185.8,619,864,1024,1024,1024,,,,,
631,582.4,9m 42.4s,38.95682465,-95.27492276,P-GPS,5.2,1.6,9.2,2.8,2.0,0.9,1.5,0.7,25.0,7.6,38.95689271,-95.27493322,19,5,57,11.405,0.009,3.806,3.802,3.797,-0.9,0,0,1.1,-7.1,-174.2,185.8,614,866,1024,1024,1024,,,,,
632,582.5,9m 42.5s,38.95682421,-95.2749223,P-GPS,5.2,1.6,9.2,2.8,1.6,0.7,1.5,0.7,25.2,7.7,38.95689271,-95.27493322,19,5,57,11.405,0.009,3.806,3.802,3.797,-0.7,0,0,1.5,-8,-174.3,185.7,612,870,1024,1024,1024,,,,,
633,582.6,9m 42.6s,38.95682387,-95.27492184,P-GPS,5.2,1.6,9.2,2.8,1.6,0.7,1.5,0.7,25.3,7.7,38.95689271,-95.27493322,19,5,57,11.405,0.009,3.806,3.802,3.797,-0.6,0.1,0,1.6,-8.9,-174.4,185.6,610,872,1024,1024,1024,,,,,
634,582.7,9m 42.7s,38.95682351,-95.27492122,P-GPS,5.2,1.6,9.2,2.8,1.2,0.5,1.5,0.7,25.5,7.8,38.95689271,-95.27493322,19,5,57,11.405,0.009,3.806,3.802,3.797,-0.5,0.2,0,1.5,-9.4,-174.4,185.6,600,872,1024,1024,1024,,,,,
635,582.8,9m 42.8s,38.95682326,-95.27492055,P-GPS,5.2,1.6,9.2,2.8,1.2,0.5,1.5,0.7,25.6,7.8,38.95689271,-95.27493322,19,5,57,11.392,0.006,3.801,3.796,3.795,-0.5,0.4,0,1.4,-9.9,-174.3,185.7,600,872,1024,1024,1024,,,,,
636,582.9,9m 42.9s,38.95682301,-95.27491966,P-GPS,5.2,1.6,9.2,2.8,1.4,0.6,1.8,0.8,25.7,7.8,38.95689271,-95.27493322,19,5,57,11.392,0.006,3.801,3.796,3.795,-0.4,0.5,0,1.1,-10.6,-174.2,185.8,599,873,1024,1024,1024,,,,,
637,583,9m 43s,38.95682286,-95.27491871,P-GPS,5.2,1.6,9.2,2.8,1.8,0.8,1.5,0.7,25.8,7.9,38.95689271,-95.27493322,19,5,57,11.392,0.006,3.801,3.796,3.795,-0.4,0.7,0,0.9,-10.9,-174.1,185.9,598,872,1024,1024,1024,,,,,
638,583.1,9m 43.1s,38.95682272,-95.27491753,P-GPS,5.2,1.6,9.2,2.8,2.1,1.0,2.1,0.9,25.9,7.9,38.95689271,-95.27493322,19,5,57,11.392,0.006,3.801,3.796,3.795,-0.3,0.9,0,0.9,-11.1,-174.1,185.9,598,871,1024,1024,1024,,,,,
639,583.2,9m 43.2s,38.95682266,-95.27491623,P-GPS,5.2,1.6,9.5,2.9,2.5,1.1,2.1,0.9,26.0,7.9,38.95689271,-95.27493322,19,5,57,11.392,0.006,3.801,3.796,3.795,-0.2,1.1,0,0.6,-10.9,-174,186,596,871,1024,1024,1024,,,,,
640,583.3,9m 43.3s,38.9568226,-95.27491466,P-GPS,5.6,1.7,9.5,2.9,2.7,1.2,3.0,1.3,26.1,8.0,38.95689271,-95.27493322,19,5,57,11.392,0.006,3.801,3.796,3.795,-0.2,1.2,0,0.4,-11,-174,186,593,872,1024,1024,1024,,,,,
641,583.4,9m 43.4s,38.95682266,-95.27491297,P-GPS,5.6,1.7,9.5,2.9,3.1,1.4,3.0,1.3,26.2,8.0,38.95689271,-95.27493322,19,5,57,11.392,0.006,3.801,3.796,3.795,-0.1,1.4,0,0.2,-11.3,-174,186,593,871,1024,1024,1024,,,,,
642,583.5,9m 43.5s,38.95682273,-95.27491104,P-GPS,5.6,1.7,9.5,2.9,3.6,1.6,3.7,1.6,26.3,8.0,38.95689271,-95.27493322,19,5,57,11.392,0.006,3.801,3.796,3.795,-0.1,1.6,0,0.1,-11.4,-174.1,185.9,593,870,1024,1024,1024,,,,,
643,583.6,9m 43.6s,38.95682294,-95.27490902,P-GPS,5.6,1.7,9.5,2.9,3.8,1.7,3.7,1.6,26.4,8.0,38.95689271,-95.27493322,19,5,57,11.392,0.006,3.801,3.796,3.795,-0.1,1.7,0,0.2,-11.5,-174,186,594,871,1024,1024,1024,,,,,
644,583.7,9m 43.7s,38.95682315,-95.27490677,P-GPS,5.6,1.7,9.5,2.9,4.3,1.9,4.2,1.9,26.5,8.1,38.95689271,-95.27493322,19,5,57,11.392,0.006,3.801,3.796,3.795,0,1.9,0,0,-11.1,-174.1,185.9,595,871,1024,1024,1024,,,,,
645,583.8,9m 43.8s,38.95682347,-95.27490441,P-GPS,5.6,1.7,9.5,2.9,4.5,2.0,4.6,2.1,26.5,8.1,38.95689271,-95.27493322,19,5,57,11.392,0.006,3.801,3.796,3.795,0,2,0,-0.3,-10.9,-174,186,600,874,1024,1024,1024,,,,,
646,583.9,9m 43.9s,38.95682376,-95.27490183,P-GPS,5.6,1.7,9.5,2.9,4.9,2.2,4.7,2.1,26.7,8.1,38.95689271,-95.27493322,19,5,57,11.392,0.006,3.801,3.796,3.795,0,2.2,0,-0.4,-10.4,-173.9,186.1,720,1024,1024,1024,1024,,,,,
647,584,9m 44s,38.95682415,-95.27489917,P-GPS,5.6,1.7,9.5,2.9,5.1,2.3,5.2,2.3,26.8,8.2,38.95689271,-95.27493322,19,5,57,11.392,0.006,3.801,3.796,3.795,0,2.3,0,-0.4,-9.7,-173.9,186.1,739,1024,1024,1024,1024,,,,,
648,584.1,9m 44.1s,38.95682451,-95.27489633,P-GPS,5.6,1.7,9.5,2.9,5.4,2.4,5.4,2.4,27.0,8.2,38.95689271,-95.27493322,19,5,57,11.392,0.006,3.801,3.796,3.795,0,2.4,0,-1,-6.6,-173.8,186.2,739,1024,1024,1024,1024,,,,,
649,584.2,9m 44.2s,38.95682499,-95.27489349,P-GPS,5.6,1.7,9.5,2.9,5.6,2.5,5.6,2.5,27.2,8.3,38.95689271,-95.27493322,19,5,57,11.392,0.006,3.801,3.796,3.795,0,2.5,0,-1.4,-5.5,-173.7,186.3,739,1024,1024,1024,1024,,,,,
650,584.3,9m 44.3s,38.95682542,-95.27489058,P-GPS,5.6,1.7,9.5,2.9,5.6,2.5,5.7,2.6,27.4,8.3,38.95689271,-95.27493322,19,5,57,11.392,0.006,3.801,3.796,3.795,0,2.5,0,-1.3,-4.2,-173.8,186.2,855,1024,1024,1024,1024,,,,,
651,584.4,9m 44.4s,38.95682593,-95.27488775,P-GPS,5.6,1.7,9.5,2.9,5.6,2.5,5.6,2.5,27.6,8.4,38.95689271,-95.27493322,19,5,57,11.398,0.009,3.804,3.799,3.795,0,2.5,0,-1.6,-3.5,-173.8,186.2,1018,1024,1024,1024,1024,,,,,
652,584.5,9m 44.5s,38.9568264,-95.27488488,P-GPS,5.6,1.7,9.5,2.9,5.6,2.5,5.6,2.5,27.8,8.5,38.95689271,-95.27493322,19,5,57,11.398,0.009,3.804,3.799,3.795,0,2.5,0,-1.7,-1.8,-173.9,186.1,1024,1024,1024,1024,1024,,,,,
653,584.6,9m 44.6s,38.95682696,-95.27488211,P-GPS,5.6,1.7,9.5,2.9,5.6,2.5,5.7,2.6,28.0,8.5,38.95689271,-95.27493322,19,5,57,11.398,0.009,3.804,3.799,3.795,0,2.5,0,-1.9,0.6,-173.9,186.1,1024,1024,1024,1024,1024,,,,,
