Altitude,Speed,Battery,Wind Speed,GPS Signal,Obstacle Distance,Motor Health,IMU Stability,Temperature,Crash
152,30,43,17,-82,43,96,0.5563803037238966,26,0
299,21,99,15,-88,17,50,0.53924007166426,33,0
26,3,23,11,-61,6,71,0.5634219878648635,29,0
146,48,23,22,-45,22,51,0.5263527811067618,40,0
40,30,77,5,-44,2,62,0.7074995165056938,36,0
212,10,14,18,-41,9,63,0.12343872760414265,53,0
194,42,86,22,-52,35,72,0.5836588598264986,42,0
69,43,33,11,-97,45,97,0.7340972066242122,59,0
215,19,65,4,-50,3,75,0.28602524529821605,24,0
114,1,74,11,-92,5,76,0.5444276652236266,37,0
232,8,85,9,-52,27,90,0.6299189247770087,57,0
111,24,95,18,-45,28,71,0.19428791370553156,35,0
288,41,92,12,-78,24,70,0.6529967068552887,30,0
214,25,52,10,-67,19,61,0.12117970397965372,54,0
76,47,78,16,-61,25,75,0.6963224644547767,48,0
142,8,68,17,-47,22,76,0.6910499969657328,32,0
159,14,50,19,-48,10,50,0.316765549126786,56,0
46,5,11,13,-92,17,62,0.36512173196203734,50,0
45,16,73,22,-95,17,63,0.18002655734990103,45,0
203,41,36,2,-56,4,53,0.6659420581855308,42,0
29,2,74,5,-80,2,97,0.33430812321981074,58,0
183,9,51,24,-60,42,70,0.9496403130034003,32,0
266,45,97,24,-98,15,86,0.6311197159427876,51,0
272,34,10,18,-42,36,50,0.5013812807438812,35,0
217,48,97,11,-55,23,68,0.1751178459086271,41,0
227,9,9,23,-49,13,80,0.30972288417507476,16,0
177,29,79,15,-75,10,68,0.980554975169692,16,0
290,34,34,18,-75,19,62,0.45373657257740896,29,0
196,7,40,10,-87,4,95,0.18553357767664236,34,1
23,23,42,3,-76,11,67,0.68989383973699,35,0
51,39,1,15,-66,27,95,0.29023264438678187,30,0
215,8,94,13,-86,7,73,0.2414572516406822,25,0
159,17,63,0,-57,23,68,0.19599931689679828,48,0
256,5,15,1,-94,32,73,0.8252438035416348,12,0
181,28,53,13,-77,4,59,0.5165414522731713,16,0
124,33,5,20,-96,13,77,0.74272963041084,37,0
183,25,57,3,-98,14,86,0.7375142126902461,51,0
223,17,62,6,-42,33,82,0.39221577425539944,47,0
191,27,41,23,-63,37,98,0.43577685164299074,17,0
270,8,25,1,-86,47,87,0.41712357563356195,11,0
296,4,49,20,-66,11,61,0.5734988762381524,10,0
97,13,60,8,-58,17,88,0.10054919815812213,53,0
106,22,73,13,-57,24,73,0.11430627682895445,47,0
121,46,96,20,-43,35,84,0.8762682304216355,57,0
281,37,80,10,-69,10,60,0.7614226835298913,56,0
133,19,8,7,-75,17,50,0.8085872464594978,26,0
223,22,10,0,-84,27,51,0.4607875610071833,13,0
37,21,6,16,-74,16,68,0.5048981326463485,35,0
196,22,82,0,-41,2,63,0.5505692150656469,44,0
170,38,4,18,-86,4,71,0.1524158731421955,17,1
198,38,85,1,-52,38,66,0.254815952640866,14,0
102,43,61,16,-77,49,52,0.7137634287135424,42,0
35,9,43,17,-67,18,80,0.4477366206627714,36,0
268,45,6,16,-41,18,83,0.4100547867318899,52,0
239,1,8,23,-61,47,98,0.21120469398277908,56,0
161,2,44,13,-46,29,86,0.0926906448576561,15,0
292,33,40,23,-80,14,95,0.18120829598382449,56,0
138,28,35,23,-50,8,93,0.3701282312886257,56,0
126,6,70,5,-90,40,89,0.6600068279375343,19,0
258,5,1,5,-73,3,94,0.7893196418181486,23,0
72,9,34,0,-47,10,70,0.6142992249910275,31,0
206,39,43,14,-65,39,56,0.979016576518348,23,0
288,15,3,16,-71,37,82,0.9743579978670559,33,0
80,22,51,17,-73,28,53,0.4764254081664583,52,0
269,9,91,13,-94,2,86,0.6969372975524014,11,0
201,12,36,14,-94,12,81,0.02870650268852526,11,0
72,15,11,12,-78,4,96,0.173406660642216,14,0
130,10,97,2,-82,27,81,0.9962173414251053,53,0
281,30,81,10,-93,3,72,0.08337791253391447,14,0
175,49,24,13,-55,34,67,0.9220106749238752,36,0
176,7,43,14,-63,32,80,0.6102118983680371,33,0
237,31,97,20,-42,37,67,0.30539452439849213,56,0
19,5,74,16,-96,49,52,0.9034977054976001,25,0
274,9,34,0,-46,37,84,0.7068046416459063,43,1
168,29,32,19,-90,27,80,0.5807235071716551,51,0
191,8,68,5,-77,33,76,0.6413626841658546,56,0
297,27,47,12,-92,4,80,0.09041181334542137,17,0
245,30,74,23,-67,29,89,0.2585425104066229,32,0
146,5,36,9,-42,9,58,0.595585141888843,34,0
99,5,68,5,-61,36,70,0.458428496010888,33,0
224,43,87,21,-95,12,55,0.29557996029250355,36,0
281,5,72,14,-91,43,66,0.8101784788999711,38,0
179,43,66,6,-95,9,71,0.6120483332250554,14,0
73,28,27,13,-99,19,73,0.12731604207050007,38,1
179,32,94,24,-68,28,99,0.5095596900523256,19,0
82,44,16,15,-71,16,80,0.37098297454514506,23,0
26,44,12,15,-43,49,72,0.00853229936579658,16,0
202,26,32,21,-83,27,93,0.4535519360222021,11,0
168,23,35,12,-83,29,67,0.7972359060293589,47,0
204,3,76,18,-76,23,77,0.4686464856557536,10,0
231,7,10,7,-54,5,86,0.024747218598702547,54,0
42,27,40,6,-73,19,67,0.5699150702542893,18,0
191,34,8,6,-77,28,72,0.6567279909779234,42,0
269,41,91,11,-82,42,90,0.25066875561200785,34,0
263,27,13,16,-95,1,94,0.5838985444008965,33,1
88,17,19,7,-78,42,90,0.2769783930021693,27,0
42,44,28,2,-63,15,55,0.8227996501940349,55,0
207,26,49,19,-94,4,88,0.9440820347340816,27,0
224,41,51,2,-87,24,97,0.19460490223458837,53,0
204,47,30,15,-55,26,83,0.3855773414642728,24,0
89,2,37,2,-64,12,61,0.056403495120819436,15,0
24,9,83,13,-85,4,61,0.46579167121679277,39,0
66,36,38,2,-86,44,76,0.991456726555505,38,0
186,25,53,13,-64,8,63,0.11329644053096866,17,0
187,40,49,12,-62,45,66,0.5142779735707652,25,0
47,16,57,3,-73,5,51,0.5498440684628476,35,0
264,32,83,4,-69,24,66,0.10774284835508086,57,0
212,39,68,12,-94,34,51,0.47033379360147665,44,0
43,33,50,11,-95,18,86,0.5539969307084545,17,1
253,15,53,6,-41,39,64,0.5669188896057108,10,0
84,31,27,7,-60,15,87,0.8482878654240615,59,0
275,46,93,22,-91,21,79,0.27486202420711947,50,0
172,33,66,24,-90,45,57,0.16550750272639592,26,0
90,6,37,3,-89,7,93,0.041186250869078234,55,0
38,9,7,7,-64,18,85,0.6300617315946795,25,0
153,46,51,12,-88,41,86,0.8164691261470816,54,0
171,40,22,22,-75,26,97,0.16459554368740315,31,0
225,36,53,12,-95,36,97,0.41839124162214003,13,0
174,26,24,0,-53,8,98,0.0838077166445107,30,0
148,44,17,22,-68,48,50,0.3356397737142036,58,0
281,13,9,19,-66,49,80,0.3854662055058783,38,0
143,8,36,0,-73,18,71,0.44512591582158356,27,0
61,20,39,16,-42,33,55,0.17645646666551928,53,0
72,19,67,24,-65,1,82,0.2208153429738937,12,0
296,32,57,19,-48,12,66,0.65501634605801,53,0
102,33,47,2,-78,28,89,0.3431441768459629,31,0
92,31,87,23,-88,38,65,0.006983137752861968,29,0
283,3,84,10,-77,32,58,0.44021902624040143,34,0
237,10,57,6,-68,20,90,0.700751951206735,33,0
201,41,80,12,-61,8,61,0.2839596124053735,42,0
106,49,74,13,-71,7,76,0.005787002235383976,24,0
214,43,84,23,-62,42,75,0.048041604726079656,26,0
171,12,86,18,-91,45,96,0.7006496787843296,39,0
58,33,72,8,-55,32,72,0.5324502495142394,42,0
102,44,27,4,-92,41,90,0.4025085853385153,27,0
278,39,53,7,-66,24,74,0.816432345128528,32,1
258,42,63,17,-91,19,89,0.5102136493167666,34,0
179,9,79,23,-57,43,84,0.7513963881049266,17,1
169,21,16,17,-63,21,87,0.17889329355826222,55,0
233,23,51,6,-63,35,65,0.43618065008478535,14,0
254,28,17,9,-51,4,86,0.5302420210383837,51,0
138,17,94,12,-61,43,58,0.2289141812364155,12,0
38,48,86,19,-87,10,73,0.6548702201629268,53,0
97,31,61,11,-92,29,85,0.6218315491249125,10,0
29,28,11,14,-80,36,63,0.45458402415727783,26,0
51,36,73,10,-84,10,95,0.9024934149005754,25,0
56,29,49,12,-48,4,75,0.039707583402001645,51,0
135,35,22,11,-45,41,74,0.3714926286173247,40,0
286,46,8,1,-52,2,52,0.6344840500855757,18,0
211,12,47,14,-49,32,84,0.49086132293185103,43,0
109,17,49,21,-83,3,84,0.5256946902671694,16,0
176,26,38,16,-79,45,62,0.2029409809912065,24,0
106,7,26,0,-84,37,76,0.16449851502780488,34,0
30,37,60,17,-59,6,65,0.3402875779503426,36,0
32,29,16,9,-57,1,67,0.5466337502659706,15,0
222,45,99,20,-91,33,97,0.7364855405019708,11,0
90,24,64,4,-41,13,90,0.5532745600207378,34,0
180,30,55,19,-50,1,55,0.028185720764038025,46,0
37,46,8,20,-49,43,94,0.31225054608487257,28,0
54,45,65,0,-100,49,87,0.9074090768692457,36,0
207,31,70,15,-89,23,94,0.057588360732595434,42,0
97,25,68,21,-77,28,57,0.14411443473897567,31,0
250,15,76,17,-60,44,88,0.7607280299525013,23,0
199,17,14,4,-97,42,88,0.6428435673016254,10,0
134,25,20,12,-42,32,77,0.6207028519599963,37,0
194,17,99,6,-97,35,54,0.6377856812622036,14,0
238,20,53,11,-48,7,61,0.6490741339985704,34,0
190,8,32,24,-71,6,50,0.6410566179612875,16,0
131,12,86,15,-87,28,77,0.44401274745176744,43,0
197,44,5,2,-45,24,94,0.7424362064917288,36,0
279,10,3,20,-95,12,84,0.4842023452193389,11,0
245,47,91,23,-93,27,88,0.5413497120709789,35,0
109,7,72,18,-83,36,68,0.5523911603010321,38,0
23,46,15,15,-75,33,96,0.9054144457406097,21,0
244,12,57,23,-78,10,96,0.9704732749959297,49,0
268,25,10,17,-50,22,51,0.9437092676922801,11,0
16,4,36,1,-53,39,76,0.6092391814775208,15,0
67,20,96,19,-79,23,95,0.10637947379822932,43,0
239,17,86,15,-52,38,74,0.7439467263103888,17,0
184,49,94,17,-74,8,85,0.09405455225818904,47,0
173,39,17,21,-48,40,69,0.8978157780489742,19,0
103,4,26,0,-53,26,68,0.5883154599846656,15,0
12,43,98,20,-44,1,51,0.691608701459672,56,0
213,13,51,14,-89,42,88,0.2923522901952812,48,0
152,48,23,1,-91,2,58,0.4146608060731901,31,0
155,16,4,14,-85,30,52,0.9806552653656113,21,0
116,42,77,3,-89,12,86,0.5989949276206765,44,0
218,7,89,3,-100,45,84,0.12984126578269517,15,0
288,46,74,2,-45,13,81,0.5289050527713217,31,0
114,18,75,22,-52,27,66,0.8310410069323102,24,0
257,6,28,4,-57,20,85,0.07066973807585941,27,0
259,49,86,6,-71,27,97,0.007802247048548816,43,0
129,49,82,5,-49,12,88,0.7652369795464076,37,0
295,13,83,9,-64,16,84,0.3780933047543483,21,0
194,10,8,15,-78,21,79,0.2631296193200173,27,0
233,48,5,23,-77,49,74,0.22998869062987481,44,0
165,25,19,19,-54,20,73,0.9332899288378129,18,0
159,7,52,3,-99,2,65,0.5265209268330191,46,0
185,5,99,17,-52,20,91,0.740409558260307,59,0
149,34,24,21,-84,3,60,0.14376562738274423,58,0
173,13,76,9,-64,33,69,0.24743352623820913,58,0
272,9,97,23,-100,47,99,0.5322585924554376,39,0
244,31,27,4,-85,30,80,0.15230336471201145,59,0
151,25,8,5,-47,32,61,0.15676298609799244,58,0
221,40,42,11,-61,9,72,0.8688033979015104,17,0
262,14,26,24,-96,16,82,0.5242117646007575,11,0
244,35,12,15,-62,20,70,0.6278178611628884,17,0
149,10,96,9,-82,19,94,0.36667409015591934,26,0
63,32,53,18,-93,41,91,0.6756838495720707,34,0
105,33,6,0,-75,39,86,0.879054331722105,27,0
123,3,56,20,-54,21,88,0.5222295715303389,57,0
30,27,35,21,-84,25,88,0.19198179111139246,33,0
214,48,54,1,-49,1,93,0.4054014282072932,30,0
68,38,63,17,-41,9,83,0.29689973840296024,52,0
125,10,68,16,-88,44,90,0.07145360845624249,18,0
205,33,76,8,-49,5,82,0.987346737330945,42,0
118,38,28,21,-88,30,61,0.5085021404584432,14,0
272,16,58,16,-46,20,90,0.7588855159785206,54,0
271,39,54,1,-86,2,67,0.25987085327887405,27,0
286,32,83,2,-50,33,81,0.5421866229885419,46,0
263,29,23,17,-49,44,73,0.016839156655396037,12,0
135,15,56,14,-62,35,92,0.8391639723865321,22,0
44,35,98,6,-90,36,53,0.8744146147899025,20,0
197,38,58,20,-55,40,79,0.992859753758714,39,0
244,40,39,21,-100,20,95,0.5026959322315624,14,0
66,18,85,17,-46,21,92,0.7457100645824827,20,0
286,36,91,21,-65,32,64,0.5909432986744669,43,0
29,19,24,8,-46,37,66,0.564000925799884,17,0
260,14,85,9,-75,32,86,0.9041211637388838,56,0
118,18,45,9,-66,13,50,0.6646612729603375,22,0
288,20,28,5,-47,26,79,0.246521258109767,50,0
236,24,32,14,-55,33,92,0.06908805056997791,19,0
190,4,72,10,-66,13,88,0.8340768668508934,32,0
175,15,3,14,-42,25,85,0.7371919411009566,19,1
12,13,72,14,-94,35,82,0.936451342551115,59,0
112,34,69,22,-70,1,81,0.8987439878317794,51,0
185,49,75,2,-60,17,52,0.9264691709908042,13,0
240,9,78,9,-48,45,89,0.6127381751829748,49,0
247,25,59,10,-47,47,92,0.19948125394437233,35,0
174,42,48,15,-80,43,93,0.3170820860573047,37,0
23,39,38,22,-71,6,83,0.723598092794952,28,0
71,31,54,10,-69,46,67,0.1753659192228566,38,0
77,30,22,16,-76,46,50,0.5576859214826322,33,0
12,47,65,22,-47,39,54,0.9471138634983897,57,0
245,7,84,7,-42,41,98,0.9388150814396646,40,0
219,1,48,1,-67,29,95,0.4585739240842619,38,0
111,20,92,18,-62,19,81,0.23865391899128907,44,0
83,8,48,23,-48,25,60,0.7669697125414938,11,0
181,18,89,17,-84,48,78,0.03668487693716749,58,0
57,27,80,19,-67,9,65,0.8748589056640965,24,0
47,42,83,24,-47,10,91,0.11167279289193399,57,0
172,44,92,21,-58,22,57,0.3477851809413719,41,0
189,31,35,0,-82,42,81,0.3941270479375756,36,0
41,23,76,6,-64,25,57,0.5672724627907613,21,0
257,5,46,3,-60,39,95,0.9262935844655512,19,0
152,8,42,23,-92,33,66,0.6314672661127417,42,0
127,3,22,2,-94,28,80,0.21999168245951162,18,0
173,49,7,1,-63,44,97,0.9440838926415831,15,1
99,38,59,9,-92,24,97,0.6011583104145705,17,0
206,38,45,17,-53,44,85,0.8710997387801278,27,0
52,47,9,8,-96,35,58,0.3726079514836206,44,0
89,33,10,3,-82,16,78,0.03734232308529706,17,0
295,3,26,2,-48,37,60,0.5602503873032293,39,0
120,46,36,8,-79,25,88,0.36558996298486235,49,0
180,23,61,17,-59,20,80,0.262397017286086,30,0
283,30,17,14,-74,35,91,0.0741610070566675,32,0
29,43,30,11,-86,9,89,0.5880212957445923,14,0
287,28,16,15,-53,22,55,0.08811685359776644,27,0
182,49,75,11,-73,20,97,0.8943019303839544,26,0
149,3,40,24,-43,36,79,0.8485531506033863,30,0
295,4,60,12,-56,43,78,0.5820721142896016,51,0
229,5,15,11,-54,1,60,0.29640111752166565,58,0
67,45,54,11,-72,41,76,0.7275160358290433,49,0
121,26,71,7,-73,45,64,0.9591956635439145,53,0
80,19,61,20,-96,11,96,0.5551596110948448,30,0
236,30,14,2,-42,1,88,0.3366520424260192,15,0
189,38,1,12,-88,35,86,0.20859628978331013,56,0
174,12,27,21,-83,9,64,0.9193950573430331,14,0
115,35,6,22,-56,6,60,0.0433420674365923,13,0
269,20,91,1,-42,31,67,0.5599034044461862,39,0
154,5,98,2,-58,22,57,0.3644114152314727,13,0
181,11,36,1,-75,19,65,0.6359709614068336,36,0
262,44,50,17,-92,1,65,0.09810711812390727,39,0
216,25,38,22,-57,37,90,0.37879523585337826,27,0
157,19,63,1,-43,40,95,0.5181058677051209,49,0
85,4,24,13,-95,38,54,0.8737566606243575,38,0
127,10,74,16,-65,28,86,0.09273597722210769,58,0
115,41,70,23,-57,24,67,0.7284869674393271,20,0
262,40,13,13,-59,18,73,0.6670839847451749,55,0
21,30,1,15,-76,41,86,0.8652942876473667,49,0
16,25,63,22,-57,37,95,0.9074727653443428,54,0
273,42,46,3,-54,21,74,0.543830956483021,48,0
126,40,24,4,-71,10,98,0.3347211702096381,36,0
247,15,27,15,-60,15,50,0.6240725284096716,26,0
214,40,2,16,-92,36,57,0.33294739134460294,35,0
197,12,77,8,-73,8,67,0.9647645149460713,48,0
105,37,55,4,-56,18,85,0.40730278364996597,24,0
268,1,35,4,-59,33,84,0.5476746800643166,32,0
273,35,45,24,-59,4,66,0.25561086936982136,26,0
188,49,96,3,-75,12,94,0.7909574678993374,45,0
153,15,48,21,-83,6,73,0.9739981581013388,36,0
23,9,63,19,-43,28,99,0.23976123639575708,39,0
48,33,68,23,-45,41,62,0.11356258689240839,10,0
297,32,33,23,-44,8,87,0.8356921574043467,39,0
165,48,82,14,-70,27,73,0.43475702435337826,43,0
261,28,77,16,-46,38,79,0.789637551292676,19,0
234,22,25,13,-87,30,89,0.05123551411177141,13,0
83,37,80,0,-78,8,83,0.22145663794991088,37,0
148,31,27,6,-64,29,58,0.590606501344753,18,0
91,18,14,19,-54,8,52,0.8386321018867668,30,0
293,34,3,24,-48,38,74,0.25861990454471073,41,0
244,12,3,10,-91,33,60,0.5967481520092002,37,0
281,41,28,24,-49,32,97,0.19844173397763554,29,0
176,4,33,16,-81,41,66,0.2302364961087452,46,0
151,28,58,24,-41,6,75,0.5201504825071106,41,0
110,10,7,2,-68,29,61,0.10366759018581218,20,0
268,11,26,13,-69,15,95,0.7468931588431367,24,0
299,47,96,3,-84,20,59,0.5869830309484385,31,0
29,6,3,4,-53,35,70,0.19015141853878226,55,0
274,34,7,9,-69,34,73,0.14844816378392156,37,0
70,42,8,22,-51,41,52,0.35876372791476785,14,0
246,24,50,0,-55,15,73,0.4131487848411637,41,0
64,46,27,2,-66,17,59,0.8810230183053348,40,0
119,27,81,20,-50,4,71,0.820120432692966,15,0
66,33,41,15,-79,26,56,0.22614140582810371,47,0
181,6,21,7,-46,8,54,0.15186264766154267,12,0
46,24,54,0,-96,49,70,0.7391926897789289,29,0
25,4,47,19,-48,30,60,0.2295120287159057,27,0
46,43,59,2,-43,2,89,0.7080521030473179,44,0
102,6,84,14,-85,27,73,0.05790805180815328,47,0
13,14,53,3,-78,28,95,0.8244004616547805,31,0
193,17,99,2,-86,48,98,0.6402813119758866,50,0
141,48,30,10,-83,39,66,0.4883735256000372,42,0
181,26,53,11,-79,27,78,0.2654270274258135,55,0
221,11,99,20,-86,4,93,0.30181437505245057,38,0
296,39,17,15,-64,36,79,0.6599639395641249,23,1
259,8,55,24,-50,2,58,0.2505697839660411,18,0
68,49,17,8,-86,28,77,0.10537735344420363,36,0
147,13,81,12,-94,26,64,0.23185289959310162,43,0
253,7,95,5,-65,44,65,0.3935708570780878,54,0
197,11,84,17,-94,20,74,0.46110120705071356,49,0
234,43,78,22,-44,43,53,0.9351432673925485,20,0
288,13,7,8,-45,33,77,0.041895637718008416,23,0
265,29,95,24,-84,23,80,0.7683368833844999,49,0
175,15,58,9,-43,22,78,0.9284966496785684,25,0
207,32,89,9,-80,2,68,0.3477464489590284,36,0
109,47,25,11,-77,44,54,0.46042914652200617,31,0
264,13,28,3,-100,41,92,0.5530097663469794,14,0
244,8,37,13,-91,23,73,0.8500784994340156,39,0
293,19,62,20,-83,13,64,0.15063724916662236,55,0
231,40,11,22,-74,43,90,0.7273660330357844,21,0
16,5,66,13,-68,31,63,0.7287019897223067,22,0
136,44,40,8,-56,44,76,0.875971502579095,54,0
224,16,57,23,-88,47,63,0.43066686875218096,19,0
275,8,49,15,-81,1,50,0.041610779724098323,46,0
282,48,72,3,-83,13,77,0.8354742397893964,26,0
238,24,54,24,-94,31,76,0.3281708873680228,48,0
97,29,22,19,-97,41,85,0.04537472843325541,40,0
10,9,57,10,-63,22,53,0.8030115588724316,49,0
39,19,37,13,-53,47,96,0.4794623875875663,40,0
165,47,61,7,-72,4,58,0.1256056641388873,58,0
244,14,96,16,-93,26,69,0.2903670122117179,57,0
275,5,36,0,-57,34,87,0.08566019008473447,32,0
127,26,14,1,-88,27,76,0.13521209996913364,30,0
56,32,42,0,-56,22,63,0.2513810311231266,27,0
253,38,33,3,-59,44,51,0.4865737357416987,28,0
86,42,6,16,-50,30,84,0.5645435023777612,31,0
292,18,18,15,-65,13,58,0.351162286450735,39,0
247,21,24,22,-56,48,98,0.3969118909238074,31,0
32,7,65,18,-69,45,59,0.7876891410605661,53,0
271,24,44,8,-52,19,51,0.4444594059353688,50,0
116,43,55,18,-61,30,98,0.5692493464914272,45,0
147,45,19,3,-100,4,57,0.39948151433668677,28,0
174,3,22,14,-89,7,61,0.2744765309721492,44,0
119,28,5,15,-76,1,94,0.1605948326427623,35,0
67,1,15,2,-97,34,85,0.0888687840882888,20,0
54,19,43,16,-95,6,78,0.5429444424097548,35,1
76,15,77,9,-93,28,61,0.1540100359493769,20,0
126,37,72,16,-92,8,63,0.2680899047474037,56,0
46,8,18,22,-60,29,91,0.805410064165173,18,0
53,8,41,23,-54,9,74,0.9682833745292729,25,0
119,16,78,9,-72,34,56,0.1249621116702534,36,1
18,12,64,8,-50,42,85,0.22510228769512108,36,0
130,34,73,22,-66,35,75,0.12307712468101584,19,0
62,26,86,1,-52,31,70,0.5310701343789651,46,0
43,35,2,4,-84,17,76,0.7388959788381247,16,0
266,40,64,16,-63,32,53,0.40127599731378505,19,0
78,13,92,19,-87,35,52,0.14248618379781386,54,0
71,2,66,12,-80,16,53,0.03262481287725505,50,0
84,32,16,0,-46,7,70,0.8035539712505437,31,0
68,16,61,2,-59,46,50,0.12275674434199679,30,0
241,19,45,6,-78,14,55,0.9525043116161891,15,0
218,39,32,12,-66,47,70,0.1768632435469234,13,0
157,9,27,5,-68,11,53,0.19489181294484104,55,0
266,49,69,22,-89,15,52,0.7548726260391686,48,0
89,28,95,11,-84,2,68,0.46850862497673273,55,1
291,22,78,5,-89,48,52,0.9601300019431908,37,0
105,14,80,1,-49,6,87,0.42129639053872625,10,0
200,8,35,5,-76,47,66,0.1627583540017642,38,0
48,35,65,22,-97,25,82,0.5930567622109372,38,0
14,8,92,9,-99,30,84,0.3117334882810564,55,0
88,17,65,4,-47,29,66,0.16493033269013957,59,0
107,14,55,2,-72,23,83,0.9416607946217157,58,0
150,38,15,17,-74,13,77,0.9106090623271508,33,0
217,17,70,9,-44,19,78,0.691678659910386,20,0
38,10,84,8,-95,13,83,0.33089058692107587,26,0
149,39,96,12,-65,10,55,0.6387221826392673,51,0
256,4,50,24,-76,24,85,0.6777060670686034,37,0
42,29,91,4,-76,24,69,0.05168416993415059,15,0
153,8,37,1,-87,29,93,0.2778566969797004,49,1
38,3,50,18,-50,47,97,0.15772453561239141,41,0
131,38,39,15,-98,11,50,0.1809643113393118,29,0
76,14,35,20,-44,40,81,0.8753842347811059,59,1
221,28,18,4,-50,46,79,0.4809468761904926,16,0
247,7,18,3,-61,38,94,0.9986395454731252,22,0
77,45,96,10,-68,44,71,0.2606353952204098,56,1
270,49,16,19,-97,14,84,0.7291288805090664,26,0
223,22,73,3,-50,35,81,0.7922817160062913,27,0
96,16,28,13,-53,25,98,0.3967508338630785,22,0
149,43,89,17,-60,37,51,0.6171816143860475,35,0
14,34,88,3,-98,45,66,0.6117558992545707,14,0
182,39,26,5,-97,36,67,0.5781366585387862,36,0
241,6,88,19,-79,43,91,0.9143036432366406,39,0
140,46,25,0,-71,8,61,0.6592538504797698,21,0
285,29,11,14,-43,7,75,0.5035237954892691,50,0
219,31,26,2,-83,31,53,0.17692729839401533,46,0
261,41,53,16,-78,21,99,0.7944759369936549,17,0
130,38,77,19,-47,17,81,0.017966808911955012,18,0
166,11,32,15,-89,39,75,0.19532058180939316,48,0
263,22,41,11,-61,35,99,0.9325304155166797,32,0
164,37,78,6,-98,35,75,0.5216318352259912,22,1
29,6,14,3,-81,47,54,0.8122350271964165,57,0
119,43,71,18,-70,29,82,0.5902214001954322,45,1
192,44,99,11,-64,20,56,0.2526227794009783,26,0
243,12,98,20,-52,36,90,0.7038259826942167,57,0
105,1,48,9,-77,49,78,0.5320560550322565,58,0
38,4,64,5,-77,31,79,0.854110092064107,24,0
34,10,19,20,-92,22,87,0.6527033566982137,38,0
68,16,70,16,-88,21,54,0.9689493075062309,46,0
97,4,84,18,-61,13,87,0.7604922400572924,41,1
214,49,80,6,-41,11,77,0.08812024356585502,37,0
104,12,41,6,-87,40,73,0.8072373439012063,42,0
173,34,5,23,-43,3,84,0.6712897686943075,11,1
93,18,62,4,-83,13,51,0.2969791553609168,24,0
97,18,49,17,-78,15,56,0.8066547853754666,41,0
153,43,18,23,-84,21,53,0.12652676519266326,40,0
224,13,72,15,-76,31,97,0.8413044765676999,58,0
109,24,72,15,-53,2,73,0.46422280116632153,23,0
274,47,47,3,-99,36,71,0.9178791877142183,17,0
172,34,54,10,-52,31,56,0.6046595919961401,15,0
189,13,44,23,-76,3,62,0.7813323479798174,36,0
105,8,14,2,-58,13,81,0.5977487840126291,44,0
104,49,16,15,-54,30,96,0.6510076241406821,51,0
201,34,40,9,-88,40,75,0.12137257091016962,59,0
18,30,83,22,-74,12,95,0.3023601787085747,23,0
276,47,4,12,-72,27,74,0.05674768019898402,23,0
